symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ZECTUSD,0.00000000,0.000,0.00000000,51.48000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ZECUSDC,-1.60000000,-2.454,64.55826632,65.80000000,63.60000000,0.20000000,63.50000000,7.86700000,63.90000000,7.85500000,65.20000000,66.20000000,62.90000000,315.73300000,20383.17510000,1662919787162,1663006187162,522323,522422,100
IOSTUSDT,-0.00012000,-0.892,0.01345472,0.01347000,0.01334000,10317.00000000,0.01333000,106418.00000000,0.01334000,334876.00000000,0.01346000,0.01371000,0.01312000,200892029.00000000,2702945.21692000,1662919797971,1663006197971,68971339,68987638,16300
CELRBNB,0.00000010,0.157,0.00006353,0.00006440,0.00006375,2095.00000000,0.00006368,163952.00000000,0.00006389,380443.00000000,0.00006365,0.00006515,0.00006246,571345.00000000,36.29491923,1662919797995,1663006197995,2486058,2486173,116
CELRBTC,-0.00000004,-4.598,0.00000085,0.00000087,0.00000083,117577.00000000,0.00000083,1692706.00000000,0.00000084,889983.00000000,0.00000087,0.00000088,0.00000082,29638277.00000000,25.31712820,1662919797979,1663006197979,11730709,11733241,2533
CELRUSDT,-0.00017000,-0.904,0.01883851,0.01880000,0.01864000,15690.20000000,0.01864000,957.20000000,0.01865000,165645.70000000,0.01881000,0.01950000,0.01815000,215722428.20000000,4063888.99155600,1662919791432,1663006191432,53904616,53926820,22205
ADAPAX,0.00000000,0.000,0.00000000,0.03257000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ADAUSDC,-0.00910000,-1.772,0.50742748,0.51430000,0.50430000,730.00000000,0.50410000,730.00000000,0.50440000,1780.00000000,0.51340000,0.52000000,0.49590000,1657819.70000000,841223.26879000,1662919796764,1663006196764,5093085,5095359,2275
NEOPAX,0.00000000,0.000,0.00000000,11.12200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
NEOUSDC,0.00000000,0.000,0.00000000,28.27000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DASHBNB,-0.00190000,-1.153,0.16398645,0.16480000,0.16290000,1.57500000,0.16260000,10.68700000,0.16330000,0.30700000,0.16480000,0.16740000,0.16070000,243.04800000,39.85657880,1662919794646,1663006194646,1167837,1168069,233
DASHUSDT,-0.91000000,-1.873,48.49424875,48.60000000,47.67000000,47.72400000,47.66000000,10.50000000,47.67000000,10.50000000,48.58000000,49.93000000,46.86000000,256928.56200000,12459557.59614000,1662919798080,1663006198080,64576960,64617749,40790
NANOUSDT,0.00000000,0.000,0.00000000,2.22400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
OMGBNB,0.00000000,0.000,0.00000000,0.03938000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
OMGUSDT,-0.01000000,-0.514,1.99410418,1.94800000,1.93700000,31.60000000,1.93600000,939.20000000,1.93700000,311.10000000,1.94700000,2.11800000,1.89100000,3032254.00000000,6046630.38380000,1662919796354,1663006196354,111537636,111576349,38714
THETAUSDT,-0.01800000,-1.506,1.18842686,1.19600000,1.17700000,219.60000000,1.17700000,11.30000000,1.17800000,18633.60000000,1.19500000,1.22400000,1.15400000,9595136.10000000,11403117.44030000,1662919797836,1663006197836,144208922,144245883,36962
ENJUSDT,-0.01270000,-2.304,0.54963791,0.55130000,0.53860000,178.10000000,0.53850000,1063.10000000,0.53860000,1121.90000000,0.55130000,0.56740000,0.52940000,24337026.30000000,13376552.31977000,1662919798072,1663006198072,79738706,79795016,56311
MITHUSDT,-0.00024000,-0.963,0.02490545,0.02493000,0.02468000,17800.00000000,0.02467000,10000.00000000,0.02468000,34799.40000000,0.02492000,0.02567000,0.02431000,72448469.60000000,1804361.69091200,1662919797859,1663006197859,34361641,34369807,8167
MATICBNB,0.00012900,4.236,0.00307246,0.00304500,0.00317400,214.50000000,0.00317400,3226.80000000,0.00317500,239.20000000,0.00304500,0.00317800,0.00298900,742863.20000000,2282.41969450,1662919797850,1663006197850,9026098,9029855,3758
MATICBTC,0.00000008,0.193,0.00004104,0.00004154,0.00004162,28.90000000,0.00004161,515.00000000,0.00004162,1643.80000000,0.00004154,0.00004184,0.00004004,10913068.90000000,447.82575071,1662919798098,1663006198098,60854931,60931457,76527
MATICUSDT,0.03000000,3.340,0.90666400,0.89820000,0.92810000,8358.20000000,0.92780000,2531.10000000,0.92790000,2707.20000000,0.89810000,0.93630000,0.87170000,94600393.00000000,85770770.59318000,1662919798105,1663006198105,282300912,282550610,249699
ATOMBNB,-0.00105000,-1.959,0.05309726,0.05340000,0.05254000,2.23000000,0.05252000,61.76000000,0.05257000,32.55000000,0.05359000,0.05547000,0.05138000,13059.36000000,693.41619980,1662919796166,1663006196166,2596226,2597331,1106
ATOMBTC,-0.00004070,-5.579,0.00071469,0.00072960,0.00068880,3.00000000,0.00068870,36.03000000,0.00068890,16.50000000,0.00072950,0.00074480,0.00067910,502752.98000000,359.31439208,1662919798005,1663006198005,30345269,30422468,77200
ATOMUSDT,-0.41600000,-2.637,15.71524355,15.77500000,15.35900000,0.72000000,15.35800000,67.42000000,15.35900000,18.50000000,15.77500000,16.52400000,14.96900000,5177793.28000000,81370282.45117000,1662919797945,1663006197945,154471162,154719356,248195
ATOMUSDC,-0.44300000,-2.804,15.64186227,15.69600000,15.35500000,5.18000000,15.34900000,10.00000000,15.38900000,39.42000000,15.79800000,16.51400000,14.98800000,44888.75000000,702143.64496000,1662919795212,1663006195212,1440024,1442549,2526
ATOMPAX,0.00000000,0.000,0.00000000,3.17800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ATOMTUSD,0.00000000,0.000,0.00000000,2.59800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ETCUSDC,0.00000000,0.000,0.00000000,4.71000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ETCPAX,0.00000000,0.000,0.00000000,4.83800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ETCTUSD,0.00000000,0.000,0.00000000,3.79500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BATUSDC,0.00000000,0.000,0.00000000,0.63130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BATPAX,0.00000000,0.000,0.00000000,0.25560000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BATTUSD,0.00000000,0.000,0.00000000,0.22220000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
PHBBNB,0.00000000,0.000,0.00000000,0.00013700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
PHBBTC,0.00004958,133.208,0.00005950,0.00003722,0.00008680,5.70000000,0.00008669,23.00000000,0.00008684,6.80000000,0.00003722,0.00009769,0.00003444,27656613.10000000,1645.55432087,1662919797830,1663006197830,6551562,6931093,379532
PHBUSDC,0.00000000,0.000,0.00000000,0.00587000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
PHBTUSD,0.00000000,0.000,0.00000000,0.22900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
PHBPAX,0.00000000,0.000,0.00000000,0.00639000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TFUELBNB,0.00000000,0.000,0.00000000,0.00012590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TFUELBTC,-0.00000004,-1.471,0.00000277,0.00000273,0.00000268,1628.00000000,0.00000267,69773.00000000,0.00000268,21222.00000000,0.00000272,0.00000288,0.00000264,13249211.00000000,36.68494657,1662919798015,1663006198015,15842926,15847100,4175
TFUELUSDT,0.00070000,1.186,0.06062354,0.05890000,0.05970000,183.00000000,0.05960000,26105.00000000,0.05970000,30350.00000000,0.05900000,0.06350000,0.05800000,46995158.00000000,2849012.94190000,1662919796471,1663006196471,41888444,41900688,12245
TFUELUSDC,0.00000000,0.000,0.00000000,0.00356500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TFUELTUSD,0.00000000,0.000,0.00000000,0.00307700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TFUELPAX,0.00000000,0.000,0.00000000,0.00348700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ONEBNB,0.00000290,3.924,0.00007591,0.00007390,0.00007680,9795.00000000,0.00007680,44524.00000000,0.00007690,1400.00000000,0.00007390,0.00007980,0.00007260,11086362.00000000,841.54352030,1662919790555,1663006190555,4496294,4498008,1715
ONEBTC,0.00000001,1.000,0.00000101,0.00000101,0.00000101,73783.00000000,0.00000100,5213085.00000000,0.00000101,626042.00000000,0.00000100,0.00000107,0.00000098,79722851.00000000,80.83618309,1662919797964,1663006197964,17702963,17708423,5461
ONEUSDT,0.00067000,3.071,0.02237719,0.02183000,0.02249000,127402.90000000,0.02248000,14571.40000000,0.02249000,158891.80000000,0.02182000,0.02376000,0.02114000,651192057.10000000,14571849.50827000,1662919796632,1663006196632,95461826,95535070,73245
ONETUSD,0.00000000,0.000,0.00000000,0.00472000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ONEPAX,0.00000000,0.000,0.00000000,0.00496000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ONEUSDC,0.00000000,0.000,0.00000000,0.00520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
FTMBNB,-0.00001670,-1.781,0.00093120,0.00093750,0.00092110,138.00000000,0.00092030,29697.00000000,0.00092140,1994.00000000,0.00093780,0.00096100,0.00089700,1790904.00000000,1667.69789720,1662919797906,1663006197906,4312394,4317543,5150
FTMBTC,-0.00000071,-5.551,0.00001247,0.00001278,0.00001208,4393.00000000,0.00001207,2028.00000000,0.00001208,19443.00000000,0.00001279,0.00001290,0.00001188,15843388.00000000,197.60791480,1662919798065,1663006198065,34927746,34946508,18763
FTMUSDT,-0.00720000,-2.605,0.27442061,0.27640000,0.26920000,816.00000000,0.26920000,763.00000000,0.26930000,72032.00000000,0.27640000,0.28580000,0.26210000,164797942.00000000,45223951.81330000,1662919797880,1663006197880,178904785,179023905,119121
FTMTUSD,0.00000000,0.000,0.00000000,0.01095000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
FTMPAX,0.00000000,0.000,0.00000000,0.01028000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
FTMUSDC,0.00000000,0.000,0.00000000,0.01107000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BTCBBTC,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCPTTUSD,0.00000000,0.000,0.00000000,0.02606000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCPTPAX,0.00000000,0.000,0.00000000,0.02761000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCPTUSDC,0.00000000,0.000,0.00000000,0.02728000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ALGOBNB,-0.00000600,-0.544,0.00109938,0.00110300,0.00109700,978.00000000,0.00109600,620.00000000,0.00109800,619.00000000,0.00110300,0.00111700,0.00108400,249506.00000000,274.30084800,1662919794762,1663006194762,2947465,2948311,847
ALGOBTC,-0.00000067,-4.452,0.00001481,0.00001505,0.00001438,135.00000000,0.00001437,2796.00000000,0.00001438,800.00000000,0.00001505,0.00001511,0.00001436,3037642.00000000,45.00070945,1662919794899,1663006194899,29316635,29324619,7985
ALGOUSDT,-0.00490000,-1.505,0.32433371,0.32550000,0.32060000,1504.00000000,0.32050000,8445.00000000,0.32060000,7192.00000000,0.32550000,0.33290000,0.31680000,39419507.00000000,12785075.10280000,1662919797848,1663006197848,116256433,116308640,52208
ALGOTUSD,0.00000000,0.000,0.00000000,1.01700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ALGOPAX,0.00000000,0.000,0.00000000,0.20390000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ALGOUSDC,0.00000000,0.000,0.00000000,0.23800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
USDSBUSDT,0.00000000,0.000,0.00000000,0.99970000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
USDSBUSDS,0.00000000,0.000,0.00000000,0.99990000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
GTOUSDT,0.00016000,0.754,0.02135100,0.02118000,0.02137000,10298.90000000,0.02135000,146215.50000000,0.02136000,11500.00000000,0.02121000,0.02196000,0.02090000,39990517.50000000,853837.43634400,1662919797975,1663006197975,27627881,27632148,4268
GTOPAX,0.00000000,0.000,0.00000000,0.01361000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
GTOTUSD,0.00000000,0.000,0.00000000,0.01236000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
GTOUSDC,0.00000000,0.000,0.00000000,0.01196000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ERDBNB,0.00000000,0.000,0.00000000,0.00083273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ERDBTC,0.00000000,0.000,0.00000000,0.00000168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ERDUSDT,0.00000000,0.000,0.00000000,0.01971000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ERDPAX,0.00000000,0.000,0.00000000,0.00125270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ERDUSDC,0.00000000,0.000,0.00000000,0.00135730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DOGEBNB,0.00000000,0.000,0.00000000,0.00015270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DOGEBTC,-0.00000011,-3.704,0.00000290,0.00000296,0.00000286,414.00000000,0.00000285,189725.00000000,0.00000286,1674075.00000000,0.00000297,0.00000297,0.00000284,47033501.00000000,136.37343532,1662919797814,1663006197814,56730495,56739663,9169
DOGEUSDT,-0.00058000,-0.904,0.06385112,0.06420000,0.06360000,39878.00000000,0.06359000,23557.00000000,0.06360000,98057.00000000,0.06418000,0.06545000,0.06261000,732817019.00000000,46791189.14210000,1662919797896,1663006197896,438875782,438992867,117086
DOGEPAX,0.00000000,0.000,0.00000000,0.00216820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DOGEUSDC,0.00000000,0.000,0.00000000,0.00212770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DUSKBNB,0.00000000,0.000,0.00000000,0.00118000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DUSKBTC,-0.00000041,-6.366,0.00000622,0.00000643,0.00000603,67.00000000,0.00000602,1304.00000000,0.00000603,1873.00000000,0.00000644,0.00000645,0.00000599,927971.00000000,5.77313492,1662919797908,1663006197908,8256093,8257930,1838
DUSKUSDT,-0.00480000,-3.451,0.13754685,0.13910000,0.13430000,2094.00000000,0.13420000,20033.00000000,0.13430000,7050.00000000,0.13910000,0.14100000,0.13190000,21253198.00000000,2923310.41540000,1662919798076,1663006198076,28485888,28500971,15084
DUSKUSDC,0.00000000,0.000,0.00000000,0.01790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DUSKPAX,0.00000000,0.000,0.00000000,0.01890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BGBPUSDC,0.00000000,0.000,0.00000000,1.39000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ANKRBNB,-0.00000080,-0.618,0.00013079,0.00012960,0.00012870,939.00000000,0.00012900,606.00000000,0.00012910,12316.00000000,0.00012950,0.00013570,0.00012690,1087839.00000000,142.28130910,1662919796046,1663006196046,1648017,1648319,303
ANKRBTC,-0.00000006,-3.409,0.00000172,0.00000176,0.00000170,721.00000000,0.00000169,137191.00000000,0.00000170,518182.00000000,0.00000176,0.00000177,0.00000167,10602747.00000000,18.21273248,1662919797934,1663006197934,9178563,9181380,2818
ANKRUSDT,-0.00028000,-0.737,0.03796054,0.03804000,0.03772000,5425.60000000,0.03771000,8000.00000000,0.03772000,9359.90000000,0.03800000,0.03882000,0.03692000,163071229.80000000,6190272.43317800,1662919796347,1663006196347,48577005,48605930,28926
ANKRTUSD,0.00000000,0.000,0.00000000,0.00212800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ANKRPAX,0.00000000,0.000,0.00000000,0.00209300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ANKRUSDC,0.00000000,0.000,0.00000000,0.00209700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ONTPAX,0.00000000,0.000,0.00000000,0.84510000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ONTUSDC,0.00000000,0.000,0.00000000,0.57080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
WINBNB,0.00000000,0.000,0.00000037,0.00000038,0.00000037,194958.00000000,0.00000037,73248239.00000000,0.00000038,358957528.00000000,0.00000037,0.00000038,0.00000036,178643317.00000000,66.61643524,1662919797156,1663006197156,8745736,8746173,438
WINBTC,0.00000000,0.000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
WINUSDT,-0.00000120,-1.089,0.00011040,0.00011010,0.00010900,1768911.00000000,0.00010900,51583321.00000000,0.00010910,74420190.00000000,0.00011020,0.00011210,0.00010840,35675650835.00000000,3938495.46684130,1662919795547,1663006195547,94398489,94414797,16309
WINUSDC,-0.00000110,-0.998,0.00011040,0.00011020,0.00010910,1104316.00000000,0.00010910,398003.00000000,0.00010920,841228.00000000,0.00011020,0.00011210,0.00010850,1054817991.00000000,116454.53181980,1662919787543,1663006187543,4313854,4318060,4207
COSBNB,0.00000031,1.336,0.00002342,0.00002313,0.00002351,15424.00000000,0.00002349,7404.00000000,0.00002356,28865.00000000,0.00002320,0.00002384,0.00002305,12153120.00000000,284.56543782,1662919786867,1663006186867,2768765,2769844,1080
COSBTC,0.00000000,0.000,0.00000031,0.00000032,0.00000031,11767.00000000,0.00000030,17287809.00000000,0.00000031,2611669.00000000,0.00000031,0.00000032,0.00000030,37275371.00000000,11.58476063,1662919794871,1663006194871,5669146,5670064,919
COSUSDT,0.00005000,0.733,0.00690762,0.00683000,0.00687000,51655.00000000,0.00687000,231778.70000000,0.00688000,60000.00000000,0.00682000,0.00709000,0.00677000,128594198.40000000,888279.74753300,1662919793034,1663006193034,33171403,33178030,6628
TUSDBTUSD,0.00000000,0.000,0.00000000,0.99750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
NPXSUSDT,0.00000000,0.000,0.00000000,0.00703010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
NPXSUSDC,0.00000000,0.000,0.00000000,0.00017020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
COCOSBNB,-0.00003500,-1.484,0.00236568,0.00235100,0.00232300,289.00000000,0.00233500,300.00000000,0.00234400,26.00000000,0.00235800,0.00247800,0.00230900,190221.00000000,450.00283900,1662919790814,1663006190814,2347803,2348609,807
COCOSBTC,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
COCOSUSDT,-0.00910000,-1.311,0.69827370,0.69270000,0.68500000,365.00000000,0.68420000,365.00000000,0.68550000,365.00000000,0.69410000,0.72900000,0.67550000,2189182.00000000,1528648.20720000,1662919792550,1663006192550,37384373,37393121,8749
MTLUSDT,0.01400000,1.120,1.26334617,1.24900000,1.26400000,432.60000000,1.26300000,1257.30000000,1.26400000,903.00000000,1.25000000,1.30700000,1.22500000,2202122.60000000,2782043.15530000,1662919798070,1663006198070,27348966,27363911,14946
TOMOBNB,0.00000000,0.000,0.00000000,0.03255000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TOMOBTC,-0.00000072,-2.969,0.00002393,0.00002424,0.00002353,147.30000000,0.00002338,15.50000000,0.00002344,765.90000000,0.00002425,0.00002494,0.00002309,220107.00000000,5.26689569,1662919756716,1663006156716,11994947,11996667,1721
TOMOUSDT,-0.00430000,-0.818,0.52568507,0.52530000,0.52150000,20.20000000,0.52150000,950.00000000,0.52190000,950.00000000,0.52580000,0.54310000,0.50900000,2417990.40000000,1271101.45795000,1662919798074,1663006198074,25136362,25143044,6683
TOMOUSDC,0.00000000,0.000,0.00000000,0.36700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
PERLBNB,0.00000000,0.000,0.00000000,0.00007180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
